0 0 0 0 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 12 131 0 0
0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 67 97 0 0
0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 69 90 0 0
0 0 0 0 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 63 94 0 0
0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 69 85 0 0
0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 75 82 0 0
0 0 0 0 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 77 85 0 0
0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 80 84 0 0
0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 81 80 0 0
0 0 0 0 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 83 81 0 0
0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 82 79 0 0
0 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 83 77 0 0
0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 95 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 154 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145 155 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 153 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 144 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157 143 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145 155 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 153 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 147 87 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 238 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 0 194 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 0 170 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138 0 162 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 0 156 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 152 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 149 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 154 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 152 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 152 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 149 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 0 147 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 154 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 152 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0 153 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 149 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 149 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0 150 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0 153 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 154 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 151 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0 153 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 152 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 124 27
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126 0 111 64
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 0 105 81
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 142
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 153
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 152
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 153
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 153
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 154
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 151
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 150
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 141
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 144
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 146
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 148
