0 0.0
10 0.03333333333333333
13 0.30333333333333334
13 2.74
16 7.9366666666666665
14 7.312292358803987
16 8.196013289036545
14 8.77076411960133
15 8.293333333333333
13 8.39202657807309
14 9.3841059602649
13 9.461794019933555
15 8.870860927152318
15 7.744186046511628
17 7.445182724252492
14 8.6996699669967
15 9.006644518272426
15 8.967213114754099
16 6.636963696369637
15 9.796052631578947
16 9.062295081967212
15 8.75907590759076
15 9.117056856187292
19 11.3421926910299
15 8.196013289036545
17 9.040133779264215
14 9.42087542087542
15 9.6
14 9.555183946488294
16 9.37458193979933
13 9.315614617940199
13 8.766666666666667
14 9.461538461538462
15 9.441471571906355
15 8.986622073578594
15 9.398671096345515
15 9.2876254180602
15 10.416107382550335
18 9.162162162162161
15 9.5
14 8.996644295302014
15 9.506711409395972
16 9.461279461279462
14 9.813953488372093
14 10.83
18 9.100334448160535
15 9.113333333333333
17 9.13
15 10.053156146179402
13 9.648829431438127
16 10.253333333333334
15 8.713333333333333
17 9.9
15 10.426666666666666
14 10.396666666666667
15 9.156666666666666
17 8.756666666666666
16 11.2
19 10.76
17 12.67
15 10.08
17 11.28
16 10.516666666666667
15 11.016666666666667
16 11.65
18 11.316666666666666
18 11.013333333333334
15 11.395348837209303
18 12.01
16 11.126666666666667
18 11.77
19 13.03
15 10.046666666666667
17 10.316666666666666
18 11.551839464882944
18 12.97
18 12.453333333333333
18 11.18
17 11.366666666666667
15 11.366666666666667
18 12.347826086956522
16 11.86
17 11.91
15 11.25752508361204
18 12.113333333333333
20 11.160535117056856
18 12.376666666666667
16 11.276666666666667
18 13.266666666666667
18 11.363333333333333
15 10.97
17 11.723333333333333
17 12.766666666666667
17 12.88
17 13.116666666666667
18 13.723333333333333
16 11.903333333333334
19 14.166666666666666
19 13.833333333333334
16 12.493333333333334
17 12.626666666666667
17 12.683333333333334
18 12.97
18 13.183333333333334
18 11.923333333333334
18 11.696666666666667
18 12.346666666666666
17 12.77
17 12.6
19 15.023333333333333
16 12.146666666666667
17 12.82
17 12.57
14 11.13
18 13.286666666666667
16 12.226666666666667
17 11.223333333333333
19 13.16
18 13.503333333333334
17 12.1
19 10.516666666666667
18 11.816666666666666
16 11.163333333333334
15 10.663333333333334
18 13.233333333333333
17 11.543333333333333
18 13.423333333333334
16 9.013333333333334
18 10.94
18 13.636666666666667
17 13.186666666666667
19 13.673333333333334
15 11.953333333333333
17 11.236666666666666
17 13.473333333333333
16 13.246666666666666
17 13.276666666666667
18 13.563333333333333
20 15.526666666666667
18 13.86
16 11.78
17 12.41
16 12.316666666666666
19 14.863333333333333
17 13.703333333333333
17 12.733333333333333
15 11.663333333333334
19 13.303333333333333
15 12.336666666666666
16 12.94
17 13.363333333333333
15 12.426666666666666
18 12.95
19 14.643333333333333
16 12.89
17 12.88
18 14.88
15 11.86
17 13.32
15 12.236666666666666
19 12.83
16 11.246666666666666
18 12.183333333333334
16 12.67
17 13.173333333333334
14 9.853333333333333
16 10.213333333333333
15 11.81
15 11.44
15 12.574750830564785
16 11.603333333333333
17 13.13
16 11.95
17 13.65
17 13.983333333333333
18 13.336666666666666
16 11.52
16 11.34
16 12.283333333333333
17 13.716666666666667
17 12.926666666666666
18 13.97
17 14.066666666666666
18 14.366666666666667
18 12.62
20 14.943333333333333
16 9.47
18 10.696666666666667
18 14.33
17 13.053333333333333
17 13.033333333333333
15 12.643333333333333
19 13.65
17 11.96
15 11.823333333333334
17 14.09
19 13.513333333333334
15 11.423333333333334
16 11.56
17 12.936666666666667
19 14.356666666666667
15 11.91
13 11.106666666666667
16 12.05
17 13.07
18 13.243333333333334
15 12.69
19 14.013333333333334
17 13.83
17 12.97
17 14.073333333333334
17 13.376666666666667
17 13.536666666666667
13 9.356666666666667
14 11.13
19 13.136666666666667
19 14.54
16 12.99
16 13.006666666666666
19 14.183333333333334
19 15.433333333333334
17 11.553333333333333
17 12.196666666666667
16 12.236666666666666
17 12.54
16 12.57
17 11.47
16 11.836666666666666
16 10.963333333333333
16 12.38
14 11.063333333333333
18 13.153333333333334
18 11.31
16 12.436666666666667
20 14.326666666666666
17 10.726666666666667
19 13.716666666666667
16 12.653333333333334
14 10.813333333333333
19 12.616666666666667
19 14.203333333333333
16 13.043333333333333
18 12.966666666666667
17 14.1
19 13.78
18 14.573333333333334
20 15.75
17 13.03
17 13.426666666666666
15 12.283333333333333
